AgeGroup,Gender,WeightKg,Heightm,ActivityDayName,TotalMinutesAsleep,SedentaryMinutes,TotalActiveMinutes,TotalDistancekm,CaloriesBurnt,TotalSteps
25-34,Female,115.23777535226668,1.6218545826836257,Saturday,520,586,310,5.319999873638144,2158,7937
35-44,Male,115.23777535226668,1.6218545826836257,Saturday,442,586,310,5.319999873638144,2158,7937
25-34,Male,115.23777535226668,1.6218545826836257,Saturday,498,586,310,5.319999873638144,2158,7937
25-34,Male,115.23777535226668,1.6218545826836257,Saturday,298,586,310,5.319999873638144,2158,7937
65+,Female,115.23777535226668,1.6218545826836257,Saturday,530,586,310,5.319999873638144,2158,7937
65+,Male,115.23777535226668,1.6218545826836257,Saturday,74,586,310,5.319999873638144,2158,7937
65+,Male,115.23777535226668,1.6218545826836257,Saturday,459,586,310,5.319999873638144,2158,7937
45-54,Male,101.43512217782036,1.6739678763924568,Saturday,331,508,436,17.5499997138977,4022,22770
45-54,Female,101.43512217782036,1.6739678763924568,Saturday,511,508,436,17.5499997138977,4022,22770
45-54,Male,101.43512217782036,1.6739678763924568,Saturday,237,508,436,17.5499997138977,4022,22770
35-44,Male,101.43512217782036,1.6739678763924568,Saturday,507,508,436,17.5499997138977,4022,22770
25-34,Female,101.43512217782036,1.6739678763924568,Saturday,472,508,436,17.5499997138977,4022,22770
65+,Male,101.43512217782036,1.6739678763924568,Saturday,401,508,436,17.5499997138977,4022,22770
35-44,Male,101.43512217782036,1.6739678763924568,Saturday,520,508,436,17.5499997138977,4022,22770
18-24,Male,101.43512217782036,1.6739678763924568,Saturday,442,508,436,17.5499997138977,4022,22770
45-54,Male,101.43512217782036,1.6739678763924568,Saturday,498,508,436,17.5499997138977,4022,22770
65+,Male,101.43512217782036,1.6739678763924568,Saturday,298,508,436,17.5499997138977,4022,22770
35-44,Female,101.43512217782036,1.6739678763924568,Saturday,530,508,436,17.5499997138977,4022,22770
65+,Male,101.43512217782036,1.6739678763924568,Saturday,74,508,436,17.5499997138977,4022,22770
18-24,Male,101.43512217782036,1.6739678763924568,Saturday,459,508,436,17.5499997138977,4022,22770
25-34,Female,52.88570824046879,1.8278885229287405,Saturday,331,866,138,3.570000112056734,2123,5183
25-34,Male,52.88570824046879,1.8278885229287405,Saturday,511,866,138,3.570000112056734,2123,5183
45-54,Female,52.88570824046879,1.8278885229287405,Saturday,237,866,138,3.570000112056734,2123,5183
65+,Male,52.88570824046879,1.8278885229287405,Saturday,507,866,138,3.570000112056734,2123,5183
45-54,Male,52.88570824046879,1.8278885229287405,Saturday,472,866,138,3.570000112056734,2123,5183
45-54,Male,52.88570824046879,1.8278885229287405,Saturday,401,866,138,3.570000112056734,2123,5183
65+,Male,52.88570824046879,1.8278885229287405,Saturday,520,866,138,3.570000112056734,2123,5183
45-54,Female,52.88570824046879,1.8278885229287405,Saturday,442,866,138,3.570000112056734,2123,5183
35-44,Male,52.88570824046879,1.8278885229287405,Saturday,498,866,138,3.570000112056734,2123,5183
18-24,Female,52.88570824046879,1.8278885229287405,Saturday,298,866,138,3.570000112056734,2123,5183
45-54,Female,52.88570824046879,1.8278885229287405,Saturday,530,866,138,3.570000112056734,2123,5183
18-24,Female,52.88570824046879,1.8278885229287405,Saturday,74,866,138,3.570000112056734,2123,5183
18-24,Female,52.88570824046879,1.8278885229287405,Saturday,459,866,138,3.570000112056734,2123,5183
18-24,Male,80.70058056887382,1.611434879898848,Saturday,331,1116,272,5.43999993801116,1973,8237
18-24,Male,80.70058056887382,1.611434879898848,Saturday,511,1116,272,5.43999993801116,1973,8237
25-34,Male,80.70058056887382,1.611434879898848,Saturday,237,1116,272,5.43999993801116,1973,8237
35-44,Female,80.70058056887382,1.611434879898848,Saturday,507,1116,272,5.43999993801116,1973,8237
45-54,Male,80.70058056887382,1.611434879898848,Saturday,472,1116,272,5.43999993801116,1973,8237
35-44,Male,80.70058056887382,1.611434879898848,Saturday,401,1116,272,5.43999993801116,1973,8237
65+,Female,80.70058056887382,1.611434879898848,Saturday,520,1116,272,5.43999993801116,1973,8237
45-54,Male,80.70058056887382,1.611434879898848,Saturday,442,1116,272,5.43999993801116,1973,8237
25-34,Female,80.70058056887382,1.611434879898848,Saturday,498,1116,272,5.43999993801116,1973,8237
45-54,Female,80.70058056887382,1.611434879898848,Saturday,298,1116,272,5.43999993801116,1973,8237
25-34,Female,80.70058056887382,1.611434879898848,Saturday,530,1116,272,5.43999993801116,1973,8237
65+,Female,80.70058056887382,1.611434879898848,Saturday,74,1116,272,5.43999993801116,1973,8237
55-64,Male,80.70058056887382,1.611434879898848,Saturday,459,1116,272,5.43999993801116,1973,8237
35-44,Female,57.10201446977191,1.873740991325533,Saturday,331,577,490,11.650000214576721,3683,14370
18-24,Female,57.10201446977191,1.873740991325533,Saturday,511,577,490,11.650000214576721,3683,14370
35-44,Male,57.10201446977191,1.873740991325533,Saturday,237,577,490,11.650000214576721,3683,14370
45-54,Female,57.10201446977191,1.873740991325533,Saturday,507,577,490,11.650000214576721,3683,14370
45-54,Male,57.10201446977191,1.873740991325533,Saturday,472,577,490,11.650000214576721,3683,14370
18-24,Male,57.10201446977191,1.873740991325533,Saturday,401,577,490,11.650000214576721,3683,14370
65+,Female,57.10201446977191,1.873740991325533,Saturday,520,577,490,11.650000214576721,3683,14370
35-44,Female,57.10201446977191,1.873740991325533,Saturday,442,577,490,11.650000214576721,3683,14370
65+,Male,57.10201446977191,1.873740991325533,Saturday,498,577,490,11.650000214576721,3683,14370
65+,Female,57.10201446977191,1.873740991325533,Saturday,298,577,490,11.650000214576721,3683,14370
65+,Female,57.10201446977191,1.873740991325533,Saturday,530,577,490,11.650000214576721,3683,14370
55-64,Female,57.10201446977191,1.873740991325533,Saturday,74,577,490,11.650000214576721,3683,14370
65+,Female,57.10201446977191,1.873740991325533,Saturday,459,577,490,11.650000214576721,3683,14370
35-44,Female,101.02214312382816,1.5911002560566516,Saturday,331,902,96,1.22000002861023,1494,1868
65+,Male,101.02214312382816,1.5911002560566516,Saturday,511,902,96,1.22000002861023,1494,1868
55-64,Male,101.02214312382816,1.5911002560566516,Saturday,237,902,96,1.22000002861023,1494,1868
65+,Female,101.02214312382816,1.5911002560566516,Saturday,507,902,96,1.22000002861023,1494,1868
25-34,Female,101.02214312382816,1.5911002560566516,Saturday,472,902,96,1.22000002861023,1494,1868
25-34,Female,101.02214312382816,1.5911002560566516,Saturday,401,902,96,1.22000002861023,1494,1868
55-64,Female,101.02214312382816,1.5911002560566516,Saturday,520,902,96,1.22000002861023,1494,1868
25-34,Male,101.02214312382816,1.5911002560566516,Saturday,442,902,96,1.22000002861023,1494,1868
45-54,Female,101.02214312382816,1.5911002560566516,Saturday,498,902,96,1.22000002861023,1494,1868
45-54,Female,101.02214312382816,1.5911002560566516,Saturday,298,902,96,1.22000002861023,1494,1868
45-54,Male,101.02214312382816,1.5911002560566516,Saturday,530,902,96,1.22000002861023,1494,1868
65+,Female,101.02214312382816,1.5911002560566516,Saturday,74,902,96,1.22000002861023,1494,1868
35-44,Male,101.02214312382816,1.5911002560566516,Saturday,459,902,96,1.22000002861023,1494,1868
65+,Male,97.92901487099704,1.719186809817256,Saturday,331,1440,0,0.0,1819,0
35-44,Female,97.92901487099704,1.719186809817256,Saturday,511,1440,0,0.0,1819,0
65+,Male,97.92901487099704,1.719186809817256,Saturday,237,1440,0,0.0,1819,0
65+,Female,97.92901487099704,1.719186809817256,Saturday,507,1440,0,0.0,1819,0
18-24,Male,97.92901487099704,1.719186809817256,Saturday,472,1440,0,0.0,1819,0
45-54,Female,97.92901487099704,1.719186809817256,Saturday,401,1440,0,0.0,1819,0
65+,Male,97.92901487099704,1.719186809817256,Saturday,520,1440,0,0.0,1819,0
18-24,Female,97.92901487099704,1.719186809817256,Saturday,442,1440,0,0.0,1819,0
45-54,Female,97.92901487099704,1.719186809817256,Saturday,498,1440,0,0.0,1819,0
18-24,Female,97.92901487099704,1.719186809817256,Saturday,298,1440,0,0.0,1819,0
45-54,Male,97.92901487099704,1.719186809817256,Saturday,530,1440,0,0.0,1819,0
55-64,Female,97.92901487099704,1.719186809817256,Saturday,74,1440,0,0.0,1819,0
45-54,Female,97.92901487099704,1.719186809817256,Saturday,459,1440,0,0.0,1819,0
45-54,Male,49.0922657308354,1.4856690863194275,Saturday,331,456,412,5.53999996185303,2469,7336
18-24,Female,49.0922657308354,1.4856690863194275,Saturday,511,456,412,5.53999996185303,2469,7336
35-44,Female,49.0922657308354,1.4856690863194275,Saturday,237,456,412,5.53999996185303,2469,7336
35-44,Female,49.0922657308354,1.4856690863194275,Saturday,507,456,412,5.53999996185303,2469,7336
45-54,Male,49.0922657308354,1.4856690863194275,Saturday,472,456,412,5.53999996185303,2469,7336
45-54,Female,49.0922657308354,1.4856690863194275,Saturday,401,456,412,5.53999996185303,2469,7336
25-34,Male,49.0922657308354,1.4856690863194275,Saturday,520,456,412,5.53999996185303,2469,7336
18-24,Female,49.0922657308354,1.4856690863194275,Saturday,442,456,412,5.53999996185303,2469,7336
25-34,Male,49.0922657308354,1.4856690863194275,Saturday,498,456,412,5.53999996185303,2469,7336
25-34,Male,49.0922657308354,1.4856690863194275,Saturday,298,456,412,5.53999996185303,2469,7336
65+,Female,49.0922657308354,1.4856690863194275,Saturday,530,456,412,5.53999996185303,2469,7336
55-64,Female,49.0922657308354,1.4856690863194275,Saturday,74,456,412,5.53999996185303,2469,7336
25-34,Male,49.0922657308354,1.4856690863194275,Saturday,459,456,412,5.53999996185303,2469,7336
45-54,Male,82.74830984178399,1.6714344351974186,Saturday,331,1213,227,4.15999984741211,2613,5510
55-64,Male,82.74830984178399,1.6714344351974186,Saturday,511,1213,227,4.15999984741211,2613,5510
65+,Male,82.74830984178399,1.6714344351974186,Saturday,237,1213,227,4.15999984741211,2613,5510
55-64,Male,82.74830984178399,1.6714344351974186,Saturday,507,1213,227,4.15999984741211,2613,5510
45-54,Female,82.74830984178399,1.6714344351974186,Saturday,472,1213,227,4.15999984741211,2613,5510
55-64,Female,82.74830984178399,1.6714344351974186,Saturday,401,1213,227,4.15999984741211,2613,5510
25-34,Female,82.74830984178399,1.6714344351974186,Saturday,520,1213,227,4.15999984741211,2613,5510
55-64,Female,82.74830984178399,1.6714344351974186,Saturday,442,1213,227,4.15999984741211,2613,5510
35-44,Male,82.74830984178399,1.6714344351974186,Saturday,498,1213,227,4.15999984741211,2613,5510
65+,Female,82.74830984178399,1.6714344351974186,Saturday,298,1213,227,4.15999984741211,2613,5510
35-44,Female,82.74830984178399,1.6714344351974186,Saturday,530,1213,227,4.15999984741211,2613,5510
18-24,Male,82.74830984178399,1.6714344351974186,Saturday,74,1213,227,4.15999984741211,2613,5510
45-54,Male,82.74830984178399,1.6714344351974186,Saturday,459,1213,227,4.15999984741211,2613,5510
55-64,Female,86.38366192627949,1.6368909021683755,Saturday,331,551,56,1.41999994218349,1032,1967
25-34,Male,86.38366192627949,1.6368909021683755,Saturday,511,551,56,1.41999994218349,1032,1967
65+,Male,86.38366192627949,1.6368909021683755,Saturday,237,551,56,1.41999994218349,1032,1967
65+,Male,86.38366192627949,1.6368909021683755,Saturday,507,551,56,1.41999994218349,1032,1967
35-44,Female,86.38366192627949,1.6368909021683755,Saturday,472,551,56,1.41999994218349,1032,1967
18-24,Male,86.38366192627949,1.6368909021683755,Saturday,401,551,56,1.41999994218349,1032,1967
35-44,Female,86.38366192627949,1.6368909021683755,Saturday,520,551,56,1.41999994218349,1032,1967
18-24,Female,86.38366192627949,1.6368909021683755,Saturday,442,551,56,1.41999994218349,1032,1967
65+,Male,86.38366192627949,1.6368909021683755,Saturday,498,551,56,1.41999994218349,1032,1967
18-24,Female,86.38366192627949,1.6368909021683755,Saturday,298,551,56,1.41999994218349,1032,1967
18-24,Male,86.38366192627949,1.6368909021683755,Saturday,530,551,56,1.41999994218349,1032,1967
25-34,Male,86.38366192627949,1.6368909021683755,Saturday,74,551,56,1.41999994218349,1032,1967
25-34,Female,86.38366192627949,1.6368909021683755,Saturday,459,551,56,1.41999994218349,1032,1967
25-34,Male,79.6197447680713,1.745128761483949,Saturday,331,745,328,4.5,1947,6815
55-64,Female,79.6197447680713,1.745128761483949,Saturday,511,745,328,4.5,1947,6815
25-34,Male,79.6197447680713,1.745128761483949,Saturday,237,745,328,4.5,1947,6815
65+,Male,79.6197447680713,1.745128761483949,Saturday,507,745,328,4.5,1947,6815
18-24,Female,79.6197447680713,1.745128761483949,Saturday,472,745,328,4.5,1947,6815
55-64,Female,79.6197447680713,1.745128761483949,Saturday,401,745,328,4.5,1947,6815
35-44,Male,79.6197447680713,1.745128761483949,Saturday,520,745,328,4.5,1947,6815
65+,Female,79.6197447680713,1.745128761483949,Saturday,442,745,328,4.5,1947,6815
25-34,Male,79.6197447680713,1.745128761483949,Saturday,498,745,328,4.5,1947,6815
35-44,Female,79.6197447680713,1.745128761483949,Saturday,298,745,328,4.5,1947,6815
35-44,Male,79.6197447680713,1.745128761483949,Saturday,530,745,328,4.5,1947,6815
45-54,Female,79.6197447680713,1.745128761483949,Saturday,74,745,328,4.5,1947,6815
18-24,Female,79.6197447680713,1.745128761483949,Saturday,459,745,328,4.5,1947,6815
18-24,Male,79.18244557977222,1.932881638315388,Saturday,331,111,0,0.0,120,0
25-34,Male,79.18244557977222,1.932881638315388,Saturday,511,111,0,0.0,120,0
45-54,Male,79.18244557977222,1.932881638315388,Saturday,237,111,0,0.0,120,0
65+,Female,79.18244557977222,1.932881638315388,Saturday,507,111,0,0.0,120,0
18-24,Female,79.18244557977222,1.932881638315388,Saturday,472,111,0,0.0,120,0
25-34,Male,79.18244557977222,1.932881638315388,Saturday,401,111,0,0.0,120,0
25-34,Female,79.18244557977222,1.932881638315388,Saturday,520,111,0,0.0,120,0
55-64,Female,79.18244557977222,1.932881638315388,Saturday,442,111,0,0.0,120,0
25-34,Male,79.18244557977222,1.932881638315388,Saturday,498,111,0,0.0,120,0
65+,Female,79.18244557977222,1.932881638315388,Saturday,298,111,0,0.0,120,0
25-34,Female,79.18244557977222,1.932881638315388,Saturday,530,111,0,0.0,120,0
18-24,Female,79.18244557977222,1.932881638315388,Saturday,74,111,0,0.0,120,0
55-64,Female,79.18244557977222,1.932881638315388,Saturday,459,111,0,0.0,120,0
45-54,Female,75.22930343914024,1.704852312562327,Saturday,331,621,271,8.46999979019164,2739,12827
35-44,Male,75.22930343914024,1.704852312562327,Saturday,511,621,271,8.46999979019164,2739,12827
65+,Male,75.22930343914024,1.704852312562327,Saturday,237,621,271,8.46999979019164,2739,12827
45-54,Female,75.22930343914024,1.704852312562327,Saturday,507,621,271,8.46999979019164,2739,12827
35-44,Male,75.22930343914024,1.704852312562327,Saturday,472,621,271,8.46999979019164,2739,12827
18-24,Female,75.22930343914024,1.704852312562327,Saturday,401,621,271,8.46999979019164,2739,12827
65+,Male,75.22930343914024,1.704852312562327,Saturday,520,621,271,8.46999979019164,2739,12827
18-24,Male,75.22930343914024,1.704852312562327,Saturday,442,621,271,8.46999979019164,2739,12827
45-54,Male,75.22930343914024,1.704852312562327,Saturday,498,621,271,8.46999979019164,2739,12827
65+,Female,75.22930343914024,1.704852312562327,Saturday,298,621,271,8.46999979019164,2739,12827
65+,Male,75.22930343914024,1.704852312562327,Saturday,530,621,271,8.46999979019164,2739,12827
18-24,Male,75.22930343914024,1.704852312562327,Saturday,74,621,271,8.46999979019164,2739,12827
18-24,Female,75.22930343914024,1.704852312562327,Saturday,459,621,271,8.46999979019164,2739,12827
35-44,Male,100.9578788123032,1.8137496552568808,Saturday,331,1076,289,15.6699994802475,3331,19769
45-54,Male,100.9578788123032,1.8137496552568808,Saturday,511,1076,289,15.6699994802475,3331,19769
55-64,Male,100.9578788123032,1.8137496552568808,Saturday,237,1076,289,15.6699994802475,3331,19769
65+,Male,100.9578788123032,1.8137496552568808,Saturday,507,1076,289,15.6699994802475,3331,19769
65+,Female,100.9578788123032,1.8137496552568808,Saturday,472,1076,289,15.6699994802475,3331,19769
45-54,Male,100.9578788123032,1.8137496552568808,Saturday,401,1076,289,15.6699994802475,3331,19769
18-24,Male,100.9578788123032,1.8137496552568808,Saturday,520,1076,289,15.6699994802475,3331,19769
18-24,Male,100.9578788123032,1.8137496552568808,Saturday,442,1076,289,15.6699994802475,3331,19769
18-24,Male,100.9578788123032,1.8137496552568808,Saturday,498,1076,289,15.6699994802475,3331,19769
35-44,Female,100.9578788123032,1.8137496552568808,Saturday,298,1076,289,15.6699994802475,3331,19769
45-54,Female,100.9578788123032,1.8137496552568808,Saturday,530,1076,289,15.6699994802475,3331,19769
18-24,Female,100.9578788123032,1.8137496552568808,Saturday,74,1076,289,15.6699994802475,3331,19769
25-34,Female,100.9578788123032,1.8137496552568808,Saturday,459,1076,289,15.6699994802475,3331,19769
18-24,Female,84.82984698758082,1.879360558866952,Saturday,331,851,158,3.53999996185303,2799,4468
35-44,Female,84.82984698758082,1.879360558866952,Saturday,511,851,158,3.53999996185303,2799,4468
25-34,Female,84.82984698758082,1.879360558866952,Saturday,237,851,158,3.53999996185303,2799,4468
55-64,Male,84.82984698758082,1.879360558866952,Saturday,507,851,158,3.53999996185303,2799,4468
35-44,Female,84.82984698758082,1.879360558866952,Saturday,472,851,158,3.53999996185303,2799,4468
55-64,Female,84.82984698758082,1.879360558866952,Saturday,401,851,158,3.53999996185303,2799,4468
25-34,Female,84.82984698758082,1.879360558866952,Saturday,520,851,158,3.53999996185303,2799,4468
65+,Male,84.82984698758082,1.879360558866952,Saturday,442,851,158,3.53999996185303,2799,4468
65+,Male,84.82984698758082,1.879360558866952,Saturday,498,851,158,3.53999996185303,2799,4468
65+,Male,84.82984698758082,1.879360558866952,Saturday,298,851,158,3.53999996185303,2799,4468
65+,Male,84.82984698758082,1.879360558866952,Saturday,530,851,158,3.53999996185303,2799,4468
25-34,Female,84.82984698758082,1.879360558866952,Saturday,74,851,158,3.53999996185303,2799,4468
25-34,Male,84.82984698758082,1.879360558866952,Saturday,459,851,158,3.53999996185303,2799,4468
